Timestamp,1.1. Coder Initials,1.2. Article DOI,1.3. Is there a statement in the article that there was a pilot study conducted?,"1.3.1. If there is no pilot study reported in the article, what did the keyword ""pilot"", ""preliminary study"" or ""feasibility study"" refer to? ","1.3.2. If the pilot is reported in a separate paper, what is the reference to the paper provided in the article?",2.1.  Is the article a Registered Report? ,"2.2.  According to what is stated in the article, were the reported study(ies) preregistered? ",2.3. How many studies does the article report? ,2.4. What type of study(ies) are being reported?,"2.4.1. If the article reports empirical data, what type of empirical data study is being reported?",3.1 How does the article state that there was a pilot study conducted? ,3.2  How is the pilot study referred to in the article? ,3.3  Does the article state how many pilots have been conducted? ,"3.3.1 If there is a statement about the number of pilots conducted, what is the number of pilots?",3.4. Does the article state the purpose of the pilot(s) that have been conducted? ,"3.4.1  If there is a statement about the purpose of the pilot(s), what is the statement? ",3.5 Does the article state the stopping rule: the decision behind finalizing piloting?  ,"3.5.1 If the article states the stopping rule, what is the statement?  ","3.5.2. If the article states the stopping rule, is it possible to categorize this rule into one or more of the categories below? ",3.6. Does the article state how the overall procedure for the pilot(s) was decided upon? ,"3.6.1 If the article states how the overall procedure for the pilot(s) was decided upon, what is the statement?",3.7. Does the article state the sample size(s) of the pilot(s) that have been conducted? ,"3.7.1 If the article states the sample size(s) of the pilot(s), what is the statement?","3.7.2 If the article states the pilot(s) sample size(s), does it state the justification of the sample size(s)? ",3.8 Does the article state the recruitment method for the sample in the pilot studies?  ,"3.8.1 If the article states the recruitment method for the sample in the pilot studies, what is the statement?  ",3.9  Is there a statement on how similar or different the pilot(s) were from the main study(ies)? ,"3.9.1  If there is a statement on how similar or different the pilot(s) were from the main study(ies), what is the statement?",4.1  Does the article state whether or not data from the pilot(s) are available? ,"4.1.1 If pilot data are available, how does the statement indicate that the data are available?","4.1.2 If pilot data are available, can you access, download, and open the data files without an additional step such as a sign-up or a login? ",5.1. Does the article state whether or not pilot analysis scripts are available? ,"5.1.1 If pilot analyses are available, how does the statement indicate that they are available? ","5.1.2. If pilot analyses are available, can you access, download, and open the pilot analysis scripts without an additional step such as a sign-up or a login?",6.1.  Does the article state whether or not pilot materials/methods are available? ,"6.1.1 If pilot materials/methods are available, how does the statement indicate that they are available? ","6.1.2. If pilot materials/methods are available, can you access, download, and open the files without an additional step such as a sign-up or a login? ",7.1.  Does the article report results or outcomes from the analysis of the pilot study data? ,"7.1.1. If pilot results or outcomes are reported, what are the reported results?","7.1.2. Does the article state that the data or results from the pilot were combined with the final, main study results? ",7.1.3. Does the article state whether or how the pilot study results affected the main study? ,Any other details,8.1. Does the article include a funding statement? ,"8.1.1 If the article include a funding statement, what is the statement?",8.2. Does the article include a statement indicating whether there were any conflicts of interest (COI)?,"8.2.1. If there is a conflict of interest statement, what is the statement?",Is the pilot reporting in this article an example of “best practice” that could be used to guide others?,"9.1. Do you have any feedback on the form, instructions or general coding procedure?",9.2. How much time did it take you to code this article?
3/4/2026 13:28:32,RS,10.3390/bs13070596,"Yes, the article states that there was a pilot study and the pilot is reported in main text",,,No,"No, there is no statement about preregistration",1,Empirical study(ies),Experimental study,"From Coaching to Neurocoaching: A Neuroscientific Approach during a Coaching Session to Assess the Relational Dynamics between Coach and Coachee—A Pilot Study ;; In this pilot study, we adopted a neuroscientific approach to introduce objective measures of the relationship between coach and coachee through the phases of a coaching session. ;; Therefore, the pilot study we conducted is to be considered exploratory and is aimed at addressing certain aspects not yet considered by the current neurocoaching literature. ;; Participants in the pilot study were 16 students (8 males and 8 females, M = 24 years; SD = 0.96; range 20–26) and were selected on the basis of criteria to ensure homogeneity of the sample. ;; Our pilot study contributes to expanding the recent field of research concerning the application of neurophysiological techniques to coaching activities, also known as neurocoaching, by investigating a dimension not yet explored by previous studies and consisting of the relational bonding between coach and coachee. ;; Given these premises, we cannot, however, deem convenience sampling a fatal flaw since it is considered an acceptable approach at least in exploratory and pilot studies [225], and it was found to be very common in disciplines such as development science [226]. ;; In this pilot study with an exploratory aim, we introduced a novel method to measure the relational dimension in coaching interventions by using some techniques belonging to the neuroscientific research paradigm. ;; D’Errico, F.; Leone, G.; Schmid, M.; D’Anna, C. Prosocial virtual reality, empathy, and EEG measures: A pilot study aimed at  monitoring emotional processes in intergroup helping behaviors. Appl. Sci. 2020, 10, 1196. [CrossRef]","“Pilot*” (study, experiment, test or similar; piloting; piloted)",Yes,One pilot study reported in the article (single study),Yes,"Therefore, the pilot study we conducted is to be considered exploratory and is aimed at addressing certain aspects not yet considered by the current neurocoaching literature. ;; Our pilot study contributes to expanding the recent field of research concerning the application of neurophysiological techniques to coaching activities, also known as neurocoaching, by investigating a dimension not yet explored by previous studies and consisting of the relational bonding between coach and coachee.",Yes,"Participants in the pilot study were 16 students (8 males and 8 females, M = 24 years; SD = 0.96; range 20–26) and were selected on the basis of criteria to ensure homogeneity of the sample.",Predetermined sample size,Yes,"In this pilot study, we adopted a neuroscientific approach to introduce objective measures of the relationship between coach and coachee through the phases of a coaching session.",Yes,"Participants in the pilot study were 16 students (8 males and 8 females, M = 24 years; SD = 0.96; range 20–26) and were selected on the basis of criteria to ensure homogeneity of the sample.","Participants in the pilot study were 16 students (8 males and 8 females, M = 24 years; SD = 0.96; range 20–26) and were selected on the basis of criteria to ensure homogeneity of the sample. In this respect, the sample was based on students from the same degree course (i.e., “Marketing, Consumption and Communication”) who voluntarily decided to participate in the transition from university to work. This sample choice corresponded to a convenience (or incidental) homogeneous strategy",Yes,This sample choice corresponded to a convenience (or incidental) homogeneous strategy,No,,Yes,Upon request from the authors,No,No (GO TO NEXT SECTION),,,No (GO TO NEXT SECTION),,,Yes,"Our pilot study contributes to expanding the recent field of research concerning the application of neurophysiological techniques to coaching activities, also known as neurocoaching, by investigating a dimension not yet explored by previous studies and consisting of the relational bonding between coach and coachee. ","No, there is no statement about combining pilot data or results with the main study sample.",,,"Yes, and the statements says that there is no funding.",,"Yes, the statement says that there is no conflict of interest",,maybe since it does constitute a pilot study but the data availability is not open. ,,15 min 
3/4/2026 13:34:30,RS,10.1002/jclp.23591,"Yes, the article states that there was a pilot study and the pilot is reported outside of main text (supplementary materials, appendix, accessible link)",,,No,"No, the article states that there is no preregistration",1,Empirical study(ies),Quantitative observational study,"Such work will require iterative pilot testing and feedback from both patients and providers in the clinical setting ;; Saraiya, T. C., Jarnecke, A. M., Rothbaum, A. O., Wangelin, B., McTeague, L. M., Acierno, R., Brown, D. G., Bristol, E.,  Feigl, H., Reese, M., Cobb, A. R., Harley, B., Adams, R. J., & Back, S. E. (2022). Technology‐enhanced in vivo exposures in prolonged exposure for PTSD: A pilot randomized controlled trial. Journal of Psychiatric Research, 156, 467–475. https://doi.org/10.1016/j.jpsychires.2022.10.056","“Pilot*” (study, experiment, test or similar; piloting; piloted)",No,,No,,No,,,No,,No,,,No,,No,,No (GO TO NEXT SECTION),,,No (GO TO NEXT SECTION),,,No (GO TO NEXT SECTION),,,No,,"No, there is no statement about combining pilot data or results with the main study sample.",,,"Yes, and the statement provides funding information.","Funding information  National Institute on Alcohol Abuse and Alcoholism, Grant/Award Number: K23AA027307; National Institute on Drug Abuse, Grant/Award Number: T32DA007288; National Institute of Mental Health, Grant/Award Number: R43MH122045; Office of Research on Women's Health, Grant/Award Number: U54DA016511","No, there is no conflict of interest statement",,No,,5 min 
3/4/2026 14:41:39,ABo,10.3390/bs13030262,Other: The whole article is a pilot study report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 min
3/4/2026 14:55:46,ABo,10.1002/pits.22879,"Yes, the article states that there was a pilot study and the pilot is reported in main text",,,No,"No, there is no statement about preregistration",1,Empirical study(ies),Quantitative observational study,"""A pilot study (N = 20 undergraduate participants) was conducted to  solicit feedback regarding the relevance of items and the overall user‐friendliness of the measure. Subsequently, a  few minor wording adjustments were made (e.g., adjusting response options) before data collection. See  Appendix A for a description of modifications and Appendix B for the SAI‐CV.""","“Pilot*” (study, experiment, test or similar; piloting; piloted)",Yes,One pilot study reported in the article (single study),Yes,"""A pilot study (N = 20 undergraduate participants) was conducted to solicit feedback regarding the relevance of items and the overall user‐friendliness of the measure.""",No,,,No,,Yes,"""A pilot study (N = 20 undergraduate participants) was conducted (...)""",,No,,Yes,"""Subsequently, a  few minor wording adjustments were made (e.g., adjusting response options) before data collection. See  Appendix A for a description of modifications and Appendix B for the SAI‐CV.""",No (GO TO NEXT SECTION),,,No (GO TO NEXT SECTION),,,Yes,Supplementary materials hosted by the journal,Yes,No,,"No, there is no statement about combining pilot data or results with the main study sample.",,,"No, there is no funding statement.",,"Yes, the statement says that there is no conflict of interest","""The authors declare no conflicts of interest.""",No,,10 min
3/4/2026 15:08:39,ABo,10.1037/fam0001134,Other: The whole article is a pilot study report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/4/2026 15:18:25,ABo,10.1177/17446295231189018,"Yes, the article states that there was a pilot study and the pilot is reported in main text",,,No,"No, there is no statement about preregistration",1,Empirical study(ies),"Experimental study, Randomized Controlled Trial (RCT)","""The age group was selected based on the student population of the educational institution and developmental criteria. We found in our pilot study that the tasks were too difficult for younger children. Younger children, particularly those with intellectual disabilities, may not be able to sustain their attention and may exhibit impulsive behaviours during testing (Davidson et al., 2006).""","“Pilot*” (study, experiment, test or similar; piloting; piloted)",No,,No,,No,,,No,,No,,,No,,No,,No (GO TO NEXT SECTION),,,No (GO TO NEXT SECTION),,,No (GO TO NEXT SECTION),,,No,,"No, there is no statement about combining pilot data or results with the main study sample.",,,"Yes, and the statement provides funding information.","""This work was partially supported by a Doctoral Student Research Grant from the Faculty of Education and Psychology of E ̈otv ̈os Lor ́and University, Hungary awarded to Ang ́elica Liseth Mero Piedra and by a Research Programme for Public Education Development grant from the Hungarian Academy of Sciences, Klara Marton, P.I.""","Yes, the statement says that there is no conflict of interest","""The author(s) declared no potential conflicts of interest with respect to the research, authorship, and/or publication of this article.""",No,,
3/4/2026 15:39:54,ABo,10.1037/emo0001325,"Yes, the article states that there was a pilot study and the pilot is reported in main text",,,No,"Yes, the article states that there is a preregistration",5,Empirical study(ies),Experimental study,"""The positive emotion condition watched a 2-min video on snackmaking with upbeat music (see the online supplemental materials for pilot testing of this video)."";;""We presented three speakers whose emotional positivity were detected with low to moderate error rates in our pilot study (n = 88; 0.5–2.5 points deviance from the speaker’s own ratings)"";;""Motivation to perspective take was measured by the proportion of thought decks chosen out of the total 42 trials (see the online supplemental materials for pilot testing of this task).""","“Pilot*” (study, experiment, test or similar; piloting; piloted)",No,,No,,No,,,No,,Yes,"""Pilot testing (n=290) suggested that our positive emotion video elicited less awe"";;""This task was piloted with an earlier sample (n=83).""",,No,,No,,No (GO TO NEXT SECTION),,,No (GO TO NEXT SECTION),,,No (GO TO NEXT SECTION),,,Yes,"""Pilot testing (n=290) suggested that our positive emotion video elicited less awe, p < 0.001, 95% CI [-3.25, -1.57], but equivalent amount of positive emotion, p = 0.28, 95% CI [-1.41, 0.30] compared to the awe-induction video, but more positive emotions than the neutral video, p < 0.001, 95% CI [1.45, 3.18]. on a scale of 1 (Not at all) to 10 (As much as I’ve ever felt)."";;""In the pilot study, participants selected the Thought deck marginally less often than chance (M = 45.67%, SD = 25.20%), t(81) = -1.56, p = 0.06, suggesting perspective taking maybe more effortful than describing characters’ physical appearance;""","No, there is no statement about combining pilot data or results with the main study sample.",,,"Yes, and the statement provides funding information.","""This work was supported by New Frontiers in Research Fund (506694) and Canada Foundation for Innovation (504823)""","Yes, the statement says that there is no conflict of interest","""The authors have no known conflicts of interest to disclose.""",No,,
3/4/2026 17:46:03,MME,https://doi.org/10.1177/18344909231205046,"Yes, the article states that there was a pilot study and the pilot is reported in main text",,,No,"No, there is no statement about preregistration",2,Empirical study(ies),Experimental study,"Prior to the formal study, we recruited 84 volunteers (from the same school as the participants in the formal experiment, Mage  =  21.63, SD  =  3.01) for a pre-test to identify valid and appropriate experimental material based on past research (Nittono & Ihara, 2017; Ren et al., 2017; Shu et al., 2011). First, we selected 70 cute pictures (including infants, animals, and animated characters) from the Internet based on the definition of cuteness described above (Xu et al., 2019). Then, 11 participants (five female) were selected to rate the cuteness levels of the 70 cute pictures on a 7-point scale, with 7 being very cute. We selected 50 pictures with mean scores significantly greater than the theoretical median of 4 (p  =  .018). We also selected 70 neutral pictures, which were common objects from everyday life (tables, chairs, books, teacups, etc.). The 16 participants (nine female) rated the 70 neutral pictures on a 7-point scale in terms of emotional valence (1  =  very negative, 7  =  very positive). The final 50 pictures selected had mean scores that did not differ significantly from the theoretical median of 4 (p  =  .14). Finally, a total of 100 pictures of cute and neutral objects were placed in random order (for examples see Figure 1). The 30 participants (19 female) rated the pictures on a 7-point scale, with higher scores representing stronger cute feelings when seeing the pictures. A paired-samples t-test of the results revealed a significant difference (p < .001) between the ratings for the cute pictures (M  =  5.10, SD = 0.29) and the neutral pictures (M  =  2.91, SD  =  0.47), t  =  21.64, 95% confidence intervals (CI)  =  [1.99, 2.41] d  =  3.95. In accordance with previous studies (Yang, 2013), we developed and revised the moral transgression story materials based on four criteria: (1) the morally transgressive behavior is considered unethical by most people; (2) the morally transgressive behavior does not cause physical harm to others; (3) it is frequent in real life; and (4) there are some situational factors that can explain the moral transgression. Based on major moral issues facing contemporary China (Yang, 2012), we compiled five moral stories related to honesty and fairness that were closely applicable to college students’ daily life (cheating, lying on one's resume, etc.; see Appendix 1). The 27 participants (16 female) were asked to rate the morality and correctness of the scenarios, which were randomly distributed among participants in paper-based form, on a 7-point scale. The lower the score, the more immoral the behavior in the story. Based on the results, we selected three types of immoral events: namely cheating on exams (M  =  2.07, SD  =  0.96), lying on one's resume (M  =  2.00, SD  =  1.07), and writing a paper on behalf of another person (M  =  1.81, SD  =  1.21). There was no significant difference in the degree of moral transgression between these three behaviors, F(1, 26)  =  0.61, p  =  .18, 
   =  .001.","“Pilot*” (study, experiment, test or similar; piloting; piloted)",Yes,One pilot study reported in the article (single study),Yes,identify valid and appropriate experimental material based on past research,No,,,Yes,"In accordance with previous studies (Yang, 2013), we developed and revised the moral transgression story materials based on four criteria: (1) the morally transgressive behavior is considered unethical by most people; (2) the morally transgressive behavior does not cause physical harm to others; (3) it is frequent in real life; and (4) there are some situational factors that can explain the moral transgression. Based on major moral issues facing contemporary China (Yang, 2012), we compiled five moral stories related to honesty and fairness that were closely applicable to college students’ daily life (cheating, lying on one's resume, etc.",Yes,"Prior to the formal study, we recruited 84 volunteers (from the same school as the participants in the formal experiment, Mage  =  21.63, SD  =  3.01) for a pre-test to identify valid and appropriate experimental material based on past research ; 
The 27 participants (16 female) were asked to rate the morality and correctness of the scenarios, which were randomly distributed among participants in paper-based form, on a 7-point scale. The lower the score, the more immoral the behavior in the story. Based on the results, we selected three types of immoral events: namely cheating on exams (M  =  2.07, SD  =  0.96), lying on one's resume (M  =  2.00, SD  =  1.07), and writing a paper on behalf of another person (M  =  1.81, SD  =  1.21). There was no significant difference in the degree of moral transgression between these three behaviors, F(1, 26)  =  0.61, p  =  .18, 
   =  .001.",No,Yes,"Prior to the formal study, we recruited 84 volunteers (from the same school as the participants in the formal experiment, Mage  =  21.63, SD  =  3.01) for a pre-test to identify valid and appropriate experimental material based on past research
",Yes," The final 50 pictures selected had mean scores that did not differ significantly from the theoretical median of 4 (p  =  .14). Finally, a total of 100 pictures of cute and neutral objects were placed in random order (for examples see Figure 1). The 30 participants (19 female) rated the pictures on a 7-point scale, with higher scores representing stronger cute feelings when seeing the pictures. A paired-samples t-test of the results revealed a significant difference (p < .001) between the ratings for the cute pictures (M  =  5.10, SD = 0.29) and the neutral pictures (M  =  2.91, SD  =  0.47), t  =  21.64, 95% confidence intervals (CI)  =  [1.99, 2.41] d  =  3.95.",Yes,Upon request from the authors,No,No (GO TO NEXT SECTION),Upon request from the authors,,Yes,Upon request from the authors,,Yes," The final 50 pictures selected had mean scores that did not differ significantly from the theoretical median of 4 (p  =  .14). Finally, a total of 100 pictures of cute and neutral objects were placed in random order (for examples see Figure 1). The 30 participants (19 female) rated the pictures on a 7-point scale, with higher scores representing stronger cute feelings when seeing the pictures. A paired-samples t-test of the results revealed a significant difference (p < .001) between the ratings for the cute pictures (M  =  5.10, SD = 0.29) and the neutral pictures (M  =  2.91, SD  =  0.47), t  =  21.64, 95% confidence intervals (CI)  =  [1.99, 2.41] d  =  3.95.","No, there is no statement about combining pilot data or results with the main study sample.",,,"Yes, and the statements says that there is no funding.","The authors received no financial support for the research, authorship, and/or publication of this article.","Yes, the statement says that there is no conflict of interest","The authors declared no potential conflicts of interest with respect to the research, authorship, and/or publication of this article.",Yes,The issue with this paper is that they merged materials and pilot study but it is unclear when the pilot study begins and when materials end.,4 hours
3/4/2026 17:49:46,MME,https://doi.org/10.5964/jspp.9275,They said  Referendum that took place on October 1st 2017: April-June 2019 (5 pilot-interviews);,They said 5 pilot interviews  and so it might be pilot studies but it does not explain much beyond pilot interviews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Feel bad because we are unsure if it is a pilot study or not,3 minutes
3/4/2026 17:51:55,MME,https://doi.org/10.1080/00029157.2023.2194347,Other: The whole article is a pilot study report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 minute
3/4/2026 20:22:52,MME,https://doi.org/10.1002/capr.12656,"Yes, the article states that there was a pilot study and the pilot is reported in main text",,,No,"No, there is no statement about preregistration",1,Empirical study(ies),Qualitative study,A pilot interview was carried out prior to data collection to ensure the quality and validity of the interview guide.,"“Pilot*” (study, experiment, test or similar; piloting; piloted)",Yes,1 A pilot interview was carried out prior to data collection to ensure the quality and validity of the interview guide.,Yes,A pilot interview was carried out prior to data collection to ensure the quality and validity of the interview guide.,No,,,No,,No,,,No,,No,,No (GO TO NEXT SECTION),,,No (GO TO NEXT SECTION),,,No (GO TO NEXT SECTION),,,No,,"No, there is no statement about combining pilot data or results with the main study sample.",,"So although they said it was to ensure quality and validity of the interview guide, it does mean that pilot study results do affect the main study but they do not state how but intuitively, it would probably indicate the quality and validity was there. ","No, there is no funding statement.",,"No, there is no conflict of interest statement",,No,,5 minutes
3/6/2026 19:28:19,EP,10.1017/s1355617723002424,Other: The whole article is a pilot study report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This is a Meeting Abstract reporting a pilot study,1 min
3/6/2026 19:32:06,EP,10.1177/00187208231159727,"No, there is no statement that a pilot study was conducted","Aviation context (e.g. ""The pilots interviewed at the airport..."")",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 min
3/6/2026 19:35:02,EP,10.1192/bjo.2023.253,Other: The whole article is a pilot study report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,It is just an abstract booklet,5 min
3/6/2026 19:36:52,EP,10.1177/13591053221141131,Other: The whole article is a pilot study report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 min
3/6/2026 19:39:03,EP,10.1080/10447318.2023.2261731,"No, there is no statement that a pilot study was conducted","Other context (e.g. ""When they run on automatic pilot..."")",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3 min
3/6/2026 21:24:56,EP,10.1002/ijop.12937,"Yes, the article states that there was a pilot study and the pilot is reported in main text",,,No,"No, there is no statement about preregistration",1,Empirical study(ies),"Experimental study, Quantitative observational study, Randomized Controlled Trial (RCT), Quasi-experimental (non-randomized) intervention study (controlled pretest–posttest–follow-up)",Written instructions were given for specific items with difficulty in understanding during the pilot study.,"“Pilot*” (study, experiment, test or similar; piloting; piloted)",Yes,One pilot study reported in the article (single study),Can be inferred (To identify questionnaire items that were difficult for children to understand and to prepare written instructions for those specific items in the main study),,No,,,No,,No,,,No,,No,,No (GO TO NEXT SECTION),,,No (GO TO NEXT SECTION),,,No (GO TO NEXT SECTION),,,No,,"No, there is no statement about combining pilot data or results with the main study sample.",,,"No, there is no funding statement.",,"No, there is no conflict of interest statement",,No,,10 min
3/6/2026 21:57:18,EP,10.1080/00224545.2023.2216880,"Yes, the article states that there was a pilot study and the pilot is reported in main text",,,No,"No, there is no statement about preregistration",3,Empirical study(ies),Experimental study,"Three pilot studies (Ntotal = 832) revealed that people held more positive attitudes toward targets wearing protective face masks.;; First, we examined in three pilots studies how participants evaluated targets wearing (versus not wearing) face masks, with particular interest in whether such effects were moderated by target race. ;; The first experimental condition paragraph contained information regarding the self-presentational benefit of mask-wearing based on findings from our pilot studies.","“Pilot*” (study, experiment, test or similar; piloting; piloted)",Yes,Multiple pilot studies per each main study reported,Yes,"First, we examined in three pilots studies how participants evaluated targets wearing (versus not wearing) face masks, with particular interest in whether such effects were moderated by target race.",No,,,"The article does not provide an a priori, overarching statement of how the overall pilot procedure was decided. However, it does explain iterative, study-to-study decisions: Study 2’s procedures were chosen to address Study 1’s methodological limitations, etc.","Nevertheless, Study 1 had several methodological limitations. First, the masked primes featured different individuals from the unmasked primes. Study 2 therefore used standardized photos from the Chicago Face Database (CFD). Second, Study 1 assessed thoughts of contamination and violence with the same EPT, which may have unnecessarily reduced their shared variance. Study 2 therefore used separate EPTs to assess thoughts of contamination and violence. Third, Study 1 also used an EPT to assess positivity, which may have introduced common method variance. Study 2 thus used a different implicit measure to assess positivity attitudes. Study 2 also included explicit measures of all attitudes for each photo prime for comparison purposes.;;
Yet, Studies 1–2 offered some converging evidence that masked targets were evaluated more positively. In Studies 1 and 2, masked targets were less likely to activate thoughts of violence; in Study 2, masked targets activated more positive attitudes and were judged to be more positive, less contaminated, and less violent. We considered two explanations for why masked targets were evaluated more positively than unmasked targets, both of which were based on the finding that masked targets were viewed as less violent – (a) masked targets may be perceived as less violent and more positive because they were perceived as weak or (b) masked targets may be perceived as less violent and more positive because they were perceived as kind and altruistic. We test both possibilities in Study 3.",Yes,"Participants were undergraduate students (N = 218) recruited online from a U.S. university from April to June 2020. [...] After eliminating responses that failed the attention check question (n = 5) or did not meet our a priori cutoff of 80% correct answers on the automatic association measure (n = 15, see supplemental materials), the final sample size was 198.;;
Participants were undergraduate students (N = 212) of the same university as Study 1 recruited online from October to December 2020. [...] After eliminating responses that did not meet our a priori cutoff of 80% correct answers on the automatic association measure (n = 31), the final sample size was 181.;; Participants were undergraduate students (N = 402) recruited from the same university online participant pool as Studies 1 and 2.[...] After eliminating responses with a correction rate lower than 80% on the corresponding automatic attitude measure (n = 48), the final sample size was 354.",,Yes,recruited online from a U.S. university,Yes, The manuscript explicitly distinguishes the pilots (Studies 1–3) from the main study (Study 4): The findings from Studies 1–3 addressed our first goal to examine evaluations of masked targets. Study 4 aimed to address our second goal to evaluate these findings’ potential for helping enhance maskwearing motivations in the future.,Yes,"An online, third-party repository (e.g. OSF, GitHub, FigShare, etc.)",Yes,No (GO TO NEXT SECTION),,,Yes,"An online, third-party repository (e.g. OSF, GitHub, FigShare, etc.)",Yes,Yes,"Results appear in Table 1. The race by mask interaction did not significantly predict thoughts of contamination, violence, or positive attitudes. After removing these nonsignificant interactions, neither thoughts of contamination, b = −.05, SE = .04, t(855) = −1.29, p = .197, nor thoughts of violence, b = .00, SE = .04, t(885) = .10, p = .920, directly predicted positive attitudes. Nevertheless, exploratory pairwise-comparison analyses revealed that masked targets activated stronger thoughts of contamination, weaker thoughts of violence, but not more or less positive attitudes.;; We transformed continuous variables into z-scores prior to analyses, and tested each outcome in a separate model. We controlled for violence attitudes when examining contamination attitudes and vice versa, in addition to controlling for corresponding RTs to neutral primes. Results appear in Table 2. For automatic cognitions, mask and race did not interact to significantly predict any attitudes. After removing these nonsignificant interactions, neither contamination, b = −.04, SE = .03, t(981) = −1.39, p = .166, nor violence associations, b = −.02, SE = .02, t(979) = −.69, p = .491, significantly predicted positive attitudes. Additionally, masked targets activated more positive evaluations and fewer thoughts of violence than did unmasked targets, but not more or fewer thoughts of contamination.  For deliberative judgments, mask and race did not interact to significantly predict any outcomes. After removing those nonsignificant interactions, however, both contamination, b = −.31, SE = .03, t (1250) = −11.88, p < .001, and violence judgments, b = −.90, SE = .03, t(1249) = −34.76, p < .001, were significantly negatively associated with positive judgments. Additionally, masked targets were evaluated more positively and rated as less contaminated and less violent. See supplemental materials for more details. We used RMediation (Tofighi & MacKinnon, 2011) to directly test the indirect effects of mask on positive judgments through contamination, b = .12, SE = .01, CI95%[.09, .14], and violence judgments, b = .09, SE = .03, CI95%[.03, .15], revealing both to be significant. The significant negative associations between contamination and positive judgments, b = −.31, SE = .03, t(1252) = −11.87, p < .001, and between violence and positive judgments, b = −.91, SE = .03, t(1251) = −34.83, p < .001, remained.;; As in Studies 1 and 2, we transformed all continuous variables into z-scores prior to analyses, and we tested each outcome in a separate model. We controlled for thoughts of altruism when examining thoughts of weakness and vice versa. We first tested whether masked targets activated positive attitudes, controlling for the orientation block RTs. Results appear in the first set of columns at the top of Table 3; masked targets once again activated more positive attitudes.  Next, we examined whether thoughts of altruism and/or weakness accounted for that association. Results appear in the second sets of columns at the top of Table 3; masked targets were more likely than unmasked targets to activate thoughts of altruism, but not thoughts of weakness. Nevertheless, controlling for mask and neutral stimuli, thoughts of altruism were not significantly associated with positivity, b = .06, SE = .04, t(619) = 1.40, p = .162. Indeed, a direct test for the indirect effects of mask on positive attitudes through thoughts of altruism using RMediation (Tofighi & MacKinnon, 2011) indicated the indirect effect was nonsignificant, b= .01, SE = .01, CI95%[−.01, .04]. On the other hand, automatically activated thoughts of weakness showed a trending negative association with positive attitudes, b = −.08, SE = .04, t(656) = −1.95, p = .051. Nevertheless, a direct test for the indirect effects of mask on positive attitudes through thoughts of weakness showed a nonsignificant indirect effect, b = .00, SE = .01, CI95%[−.01, .01]. Hence, the association between mask and positive evaluations was not significantly mediated by either thoughts of altruism or weakness.  We tested the same associations using self-report scores. Results appear at the bottom of Table 3; masked targets were rated as significantly more positive and altruistic but weaker than unmasked targets. Controlling for mask condition, more altruistic targets were rated more positively, b = .58, SE = .03, t(778) = 20.78, p < .001, whereas weaker targets were rated less positively, b = −.34, SE = .02, t(778) = −13.60, p < .001. Despite the opposing direction of these two associations, masked targets were still rated more positively after controlling for both altruism and weakness. Direct tests of both mediational paths showed that both were significant (for altruism, b = .34, SE = .03, CI95%[.28, .40]; for weakness, b = −.05, SE = .02, CI95%[−.08, −.01]). Nevertheless,  a direct test comparing the absolute value of these indirect effects using a common formula1 revealed that the positive effect of mask-wearing through perceived altruism was significantly stronger than the negative effect of mask-wearing through perceived weakness on positivity, z = 7.60, p < .001.","No, there is a statement that pilot data or results were not combined with the main study sample.","The findings from Studies 1–3 addressed our first goal to examine evaluations of masked targets. Study 4 aimed to address our second goal to evaluate these findings’ potential for helping enhance maskwearing motivations in the future. These findings, combined with the possibility that people refused to wear masks in part because they feared masks might create a negative impression (Rieger, 2020), drove us to hypothesize that participants randomly assigned to learning about the self-presentational benefit of mask-wearing would report stronger mask-wearing intentions compared to control participants.",,"Yes, and the statements says that there is no funding.",,"Yes, the statement says that there is no conflict of interest",,Yes,,30 min
